"","Acss1","Adcyap1","Adgrl2","Aqp4","Arc","Arf5","Arhgap24","Arl4d","Arx","Batf3","Bcl6","Bdnf","Bgn","Btg2","Calb2","Car12","Car4","Cbln4","Cck","Cdh13","Cdk6","Chat","Chodl","Chrna6","Col6a1","Cplx3","Cpne5","Crh","Crispld2","Csrnp1","Ctgf","Ctxn3","Cux2","Cxcl14","Ddit4l","Deptor","Egr1","Egr2","Egr4","Enpp2","eRNA1","eRNA2","eRNA3","eRNA4","eRNA5","Fam19a1","Flt1","Fos","Fosb","Fosl1","Fosl2","Foxp2","Frmd7","Frmpd3","Gad1","Gad2","Gda","Gpc3","Gpr3","Gpx3","Homer1","Hsd11b1","Htr3a","Igf1","Igtp","Itgam","Junb","Kcna1","Kcnip2","Kcnk2","Lhx6","Lmo2","Mab21l1","Mdga1","Mgp","Mog","Mybpc1","Myh8","Myl4","Mylk","Myo1c","Ndnf","Nectin3","Nectin4","Ngb","Nos1","Nov","Npas4","Nptx2","Npy","Nr4a2","Nrn1","Obox3","Osgin2","Otof","Parm1","Pax6","Pcdhac1","Pcdhac2","Pcdhgc3","Pcdhgc4","Pcdhgc5","Pcp4","Pde1a","Pde1c","Pdgfra","Pdzrn3","Penk","Plcxd2","Pnoc","Ppm1h","Prok2","Prss22","Ptgs2","Pthlh","Pvalb","Qrfpr","Rasgrf2","Reln","Rerg","Rgs10","Rgs12","Rgs2","Rorb","Rprm","Rspo2","Scnn1a","Sema3c","Sema3e","Serpinb11","Serpine1","Sla","Slc17a7","Slc25a36","Slc5a7","Smad3","Sncg","Spp1","Sst","Stac","Sulf2","Synpr","Syt17","Syt6","Tacr1","Tacr3","Tacstd2","Tbr1","Tcerg1l","Th","Thsd7a","Tnfaip6","Tnfaip8l3","Tnmd","Tpbg","Tph2","Ucma","Vgf","Vip","Wt1","Wfs1","Tnnc1","Sccpdh","Rbp4","Etv1","Drd1"
"6908x4381",0,0,2,4,2,2,0,0,23,0,3,0,1,0,0,0,0,0,3,17,0,0,0,0,0,11,0,1,0,0,3,0,0,1,0,0,7,0,21,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,13,0,0,0,0,0,3,1,0,21,0,0,0,0,0,0,0,0,6,14,4,0,0,0,1,0,27,0,6,4,0,0,0,0,3,18,10,0,0,0,0,10,0,8,16,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,54,5,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,27,0,0,0,8,2,0,0,5,0,0,0,8,0
"6966x2781",14,0,24,0,5,4,2,13,25,1,15,0,1,0,0,0,0,0,25,19,1,1,0,0,49,0,8,2,11,1,0,0,0,1,0,0,13,0,10,0,0,0,52,0,0,4,0,6,0,0,0,0,0,0,3,3,16,0,0,0,1,0,0,0,1,0,3,9,0,1,0,0,0,0,0,0,3,0,0,0,10,0,2,1,2,5,8,0,0,0,1,47,0,0,5,1,1,2,0,0,1,10,4,0,0,0,0,22,0,0,12,18,0,1,0,0,0,0,1,4,0,4,0,0,0,1,7,14,0,0,0,0,108,0,0,23,0,0,63,3,1,1,13,0,0,0,0,0,3,0,0,0,7,0,0,0,1,0,0,0,26,1,7,3,5,1
"6954x1072",2,0,26,0,1,1,0,0,55,0,1,0,0,0,0,0,0,0,4,1,0,11,0,0,0,0,0,0,12,0,0,0,9,0,2,8,5,0,0,0,1,0,64,0,0,0,0,21,0,0,0,0,1,2,119,59,1,2,0,0,9,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,11,0,1,0,0,0,0,0,1,0,0,3,0,2,19,0,0,2,11,0,5,4,0,9,2,6,4,0,6,0,0,6,0,12,6,26,7,1,2,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,8,2,10,0,11,0,0,0,2,27,0,0,0,0,0,0,0,17,2,0,22,0,8,144,0,0
"6973x3309",1,1,14,0,1,12,0,4,47,0,7,0,0,0,0,0,0,0,8,7,0,27,0,0,1,0,4,1,0,0,2,0,1,18,0,1,6,0,1,0,0,14,47,10,11,1,0,0,1,0,1,1,0,0,4,17,26,1,1,3,5,0,0,0,5,0,0,9,0,1,0,0,0,2,0,1,8,0,23,0,0,0,12,0,1,8,8,0,0,0,7,15,0,1,7,0,0,1,0,0,0,0,11,0,0,0,1,0,1,0,3,8,9,0,9,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,83,0,0,10,0,1,12,0,9,0,0,1,2,0,0,1,0,0,0,19,0,0,1,0,0,3,0,0,10,0,7,7,9,2
"6990x461",0,0,7,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"6986x5247",1,0,27,2,1,14,0,8,41,0,1,3,9,3,0,0,0,0,20,12,0,0,0,0,2,1,0,1,0,0,12,0,0,8,0,1,47,0,11,1,0,17,39,0,0,26,0,21,0,0,1,1,0,0,0,0,12,1,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,4,0,1,7,0,42,1,0,5,0,0,0,0,2,0,2,0,1,17,0,0,25,2,2,5,4,4,0,13,31,24,0,0,0,0,0,0,23,26,2,0,0,0,0,0,0,0,0,6,11,0,0,3,0,8,0,0,0,2,47,6,0,1,0,0,0,0,18,0,10,0,0,0,2,0,8,0,0,5,0,1,2,0,0,3,0,0,5,2,8,0,25,0
"6998x634",0,0,0,0,0,0,0,6,32,12,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,1,0,4,0,1,0
"6974x2444",2,0,20,3,6,9,0,0,48,0,6,0,0,0,1,0,0,0,2,18,0,0,0,0,0,6,0,0,11,0,0,6,0,2,0,3,17,0,0,0,4,7,39,0,0,1,0,3,0,0,0,1,0,1,4,5,6,0,0,0,0,0,1,0,2,0,0,2,1,3,2,0,0,0,0,4,4,0,6,0,0,0,4,0,10,7,6,0,0,1,0,1,0,1,13,0,0,6,1,2,0,2,12,13,0,0,0,0,9,0,6,26,1,0,0,0,0,1,1,0,0,0,4,1,0,0,5,1,0,0,0,0,86,0,1,7,0,0,25,0,0,0,7,0,0,0,12,3,0,1,0,7,0,0,0,0,0,0,0,1,1,1,8,4,4,0
"7020x3603",0,0,8,0,0,4,0,4,27,0,10,0,1,8,1,0,0,0,9,4,0,0,0,2,0,0,1,1,0,0,2,3,0,4,0,0,0,0,0,0,0,2,11,0,0,6,0,0,0,0,0,1,0,0,4,0,4,1,0,0,4,0,1,8,11,0,0,5,0,0,0,0,0,4,1,0,27,0,0,0,0,0,0,0,0,7,3,0,0,0,0,2,0,9,2,0,0,2,0,4,1,0,1,0,0,0,1,0,0,0,8,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,10,0,0,160,1,0,0,4,1,0,0,0,16,4,0,0,14,0,0,0,0,0,0,0,0,1,0,2,2,2,0
"7030x3989",0,15,74,0,9,8,2,2,43,1,28,0,2,2,10,0,0,0,11,21,0,0,28,0,13,0,0,1,0,0,21,0,0,2,0,13,118,7,19,0,0,14,117,2,17,4,0,51,2,0,1,2,0,0,1,0,39,0,0,0,44,0,1,0,10,1,3,28,0,0,0,0,0,3,2,1,9,0,13,0,0,0,0,6,1,10,4,0,2,0,8,1,0,15,3,4,3,10,0,14,0,16,29,38,0,0,8,5,12,0,16,10,3,0,15,0,0,0,0,0,7,0,18,1,0,3,2,0,1,0,0,1,166,0,0,9,0,0,0,6,1,0,20,0,0,0,39,1,5,0,0,15,1,0,6,0,4,5,0,0,18,1,0,5,3,0
"6991x2247",1,0,1,0,0,3,0,3,27,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,17,18,0,7,0,0,6,23,0,0,0,0,0,0,0,2,0,10,1,4,4,0,0,0,0,6,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,0,0,1,0,3,2,31,16,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,1,28,2,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1
"7024x891",4,0,12,0,2,0,0,0,21,0,0,0,3,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,15,0,0,0,2,1,2,0,0,0,1,0,20,1,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,7,11,0,11,0,0,0,4,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,1,0,0,37,0,0
"6981x4674",0,0,0,0,0,8,0,6,36,0,15,0,0,8,0,0,0,0,10,0,0,2,0,0,21,9,0,0,0,0,34,0,0,0,0,0,8,0,0,0,0,0,41,0,0,0,0,0,3,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,10,0,1,0,4,0,21,0,0,0,0,2,3,0,4,0,0,0,0,8,0,5,6,0,0,2,1,5,6,3,12,21,2,0,11,0,0,3,4,19,0,1,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,0,81,4,0,9,0,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,6,4,0,0,0,0,1,1,0,2,21,0
"6999x6251",2,3,32,0,3,25,0,8,76,20,4,9,0,0,0,0,0,0,17,4,0,0,0,0,2,1,0,0,24,0,4,0,0,15,0,0,5,0,8,0,0,0,44,0,0,27,0,0,0,0,0,0,0,1,1,0,30,0,0,0,6,0,18,6,0,3,1,20,0,0,0,0,0,1,0,1,5,0,15,0,0,1,0,0,2,0,22,5,0,4,0,0,0,6,6,20,1,2,2,1,0,1,4,6,0,0,7,1,1,0,8,19,7,4,1,0,0,1,0,0,0,0,6,0,0,1,0,10,0,0,0,11,155,2,0,2,0,0,0,0,13,0,29,0,0,0,0,0,0,10,0,0,2,0,0,0,0,2,0,0,8,2,4,4,4,0
"7045x197",5,0,70,0,2,9,0,2,79,2,5,0,0,1,0,0,0,0,4,14,0,0,4,8,12,7,0,0,0,0,7,0,0,8,0,1,7,0,1,3,0,3,25,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,1,0,5,0,0,0,0,0,0,13,0,0,0,0,0,2,0,1,23,0,0,0,0,0,0,0,0,4,8,0,5,0,0,0,0,16,14,0,0,2,1,0,0,14,44,4,0,0,2,0,2,0,25,7,8,0,0,0,0,1,4,0,0,1,2,0,0,5,3,5,0,0,0,10,111,6,1,0,0,0,3,0,18,2,0,8,0,0,0,13,15,0,0,0,4,0,0,0,9,4,5,0,1,0,0,0,2,3
"7044x3049",5,0,3,0,0,6,0,0,67,0,9,2,0,0,0,0,0,0,1,8,0,0,0,0,0,10,9,2,9,0,0,0,0,0,0,0,1,0,5,3,0,0,32,0,0,0,0,8,5,0,0,1,1,0,109,55,17,0,0,0,1,0,0,3,0,0,0,5,0,0,11,0,0,4,0,0,2,0,3,0,0,0,1,1,0,19,0,0,1,0,16,0,0,3,3,2,0,0,0,2,5,0,3,12,1,0,0,0,1,4,13,25,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,3,2,0,0,1,8,0,11,2,0,2,0,0,0,3,3,39,0,1,6,0,2,0,0,1,0,0,0,0,0,28,7,0
"7122x416",0,0,25,0,1,2,0,3,53,5,12,0,0,0,1,0,0,0,6,7,0,0,3,0,14,0,2,0,0,0,0,0,0,6,0,0,4,0,0,0,0,8,14,0,0,0,0,0,7,0,0,6,0,0,0,0,12,0,0,0,0,0,1,0,8,0,3,11,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,13,34,14,0,0,2,0,0,0,28,22,0,13,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,109,0,0,0,0,1,0,0,17,0,3,5,0,0,0,8,0,0,0,0,15,0,0,0,4,1,0,0,0,0,4,4,0,0
"7085x2673",6,0,27,0,2,6,0,1,21,2,15,0,0,0,0,0,0,0,1,3,0,7,0,2,0,1,0,0,11,0,12,0,6,2,0,0,0,0,10,0,0,0,15,0,0,8,0,0,0,0,0,1,0,0,2,0,0,6,0,1,15,0,0,0,9,0,0,1,0,0,0,0,0,5,0,2,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,4,0,8,1,1,0,0,0,0,1,5,20,6,0,0,0,12,0,0,15,7,2,0,0,0,0,1,0,4,3,6,0,0,0,2,0,0,0,0,0,3,31,3,0,0,0,0,0,0,10,1,0,1,0,0,0,6,9,0,0,15,7,0,4,0,4,0,0,0,8,0,6,5,29,0
"7110x4547",2,18,7,0,2,9,0,24,79,0,11,0,0,8,0,0,0,0,14,6,0,3,0,0,0,0,0,0,0,0,26,0,1,6,0,5,0,0,0,0,0,8,58,0,0,0,0,1,0,0,0,0,0,0,76,18,0,4,0,4,8,0,0,0,6,0,0,6,1,0,5,0,0,7,1,0,4,0,4,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,19,0,0,0,0,6,0,1,6,20,2,0,1,0,0,0,1,31,0,0,6,0,0,0,0,0,0,10,0,0,0,8,5,0,0,0,0,0,58,1,0,0,0,0,0,0,9,0,5,0,0,0,9,0,6,0,0,4,0,0,0,4,3,2,11,0,0,2,0,54,19,0
"7139x5833",1,0,0,0,7,21,0,0,35,0,3,0,0,2,0,0,0,0,14,4,0,9,0,0,0,0,5,0,0,0,23,0,0,6,2,2,0,0,0,0,0,3,35,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,15,0,0,3,6,0,1,1,0,0,0,4,0,8,0,1,4,0,0,0,0,0,0,0,15,0,6,3,0,0,0,2,0,6,1,0,0,1,0,0,0,9,0,14,1,0,4,6,0,0,0,5,2,0,9,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,88,1,0,3,0,0,12,0,13,0,8,4,0,0,1,7,0,0,0,0,0,0,0,0,0,17,0,0,2,0,2,0,0,7
"7161x1005",0,0,7,0,2,4,0,0,5,0,20,0,2,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,11,0,1,0,1,0,0,0,0,13,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,5,0,9,0,0,3,0,0,14,0,2,0,1,5,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7204x774",12,2,8,0,2,9,0,6,53,5,12,2,0,0,0,0,0,0,10,54,0,11,0,3,15,0,6,0,0,0,28,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,21,13,0,0,0,0,0,0,0,7,0,0,2,7,3,0,8,0,0,2,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,2,0,0,0,7,2,0,15,6,0,3,2,1,0,0,13,58,22,0,0,12,1,11,0,36,15,2,3,2,1,0,0,0,0,0,0,0,0,0,4,2,0,10,0,0,0,202,8,0,6,0,2,3,0,5,0,0,0,0,0,9,7,0,0,0,8,0,0,0,0,0,1,0,0,0,0,16,2,0,0
"7215x2682",7,0,0,9,0,1,0,0,10,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,0,15,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,16,2,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,5,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7183x5535",0,2,24,0,5,26,0,0,45,0,0,12,0,0,0,0,0,0,20,64,0,7,0,3,2,11,6,2,5,1,0,0,0,0,0,0,83,9,12,0,0,10,64,0,0,0,0,31,11,1,0,1,0,0,2,0,7,5,0,0,3,0,0,0,1,0,2,13,0,0,0,7,0,7,0,0,3,0,1,0,0,0,0,0,0,3,9,3,1,1,3,15,0,7,6,4,1,1,12,3,0,1,5,21,0,0,14,2,0,0,43,15,0,1,11,0,0,1,0,0,0,0,68,0,0,0,0,0,5,0,0,0,152,0,0,4,9,0,0,5,7,0,7,2,0,0,0,0,0,0,1,14,0,0,1,0,0,26,0,0,5,0,1,3,1,0
"7168x6500",4,0,16,1,5,5,0,1,52,1,25,5,0,6,3,0,0,0,0,1,0,9,0,0,5,1,0,0,0,1,14,0,17,1,0,2,24,0,0,0,0,10,36,0,0,0,0,3,3,0,0,4,0,0,3,0,9,0,0,0,4,0,0,5,1,1,0,2,0,0,5,0,0,0,1,0,14,0,5,0,0,0,2,0,1,0,6,0,0,0,0,5,0,6,9,0,2,1,3,2,0,13,181,19,0,0,1,2,2,0,3,6,0,0,10,0,0,0,0,0,16,0,1,2,0,3,0,3,10,17,0,3,112,2,0,4,1,0,0,0,0,0,3,4,0,0,0,3,0,0,0,16,0,0,0,0,0,8,4,0,0,0,5,3,0,0
"7223x267",0,7,18,0,20,9,0,20,51,0,2,0,0,0,0,0,0,0,7,11,3,7,0,0,5,7,0,0,0,0,11,0,4,0,0,0,58,0,0,0,0,0,29,0,0,0,0,23,0,0,0,2,0,0,0,0,7,0,0,0,3,0,0,8,14,0,0,8,0,0,0,0,0,1,0,0,1,1,0,0,3,0,5,0,4,0,4,1,9,0,0,0,0,1,0,0,0,2,0,1,0,6,19,10,0,0,0,0,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,61,101,2,0,0,0,0,0,0,13,0,0,12,0,0,0,5,0,0,0,11,0,0,13,0,0,5,0,0,0,0,3,4,5,0
"7213x2350",3,10,11,0,1,17,0,13,72,5,16,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,0,3,0,0,0,0,1,15,0,0,0,0,19,79,0,0,3,0,0,2,15,0,0,0,0,1,0,3,0,0,5,6,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,2,0,4,0,28,0,0,0,0,2,9,0,0,0,3,5,0,1,7,10,0,0,1,7,0,7,72,7,1,0,15,0,6,0,12,13,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,7,121,1,0,22,0,0,17,0,21,0,0,0,0,0,3,3,1,0,0,1,1,0,4,0,0,1,0,0,0,4,1,3,18,0
"7217x2102",8,0,29,0,7,6,0,15,37,0,7,0,0,2,0,0,0,0,16,7,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,5,0,0,0,0,0,3,0,2,0,0,13,0,0,0,2,0,0,14,0,0,2,4,0,0,0,0,0,4,0,1,6,0,0,0,0,0,0,0,1,2,4,0,0,12,0,13,0,2,3,8,3,0,2,0,0,10,8,1,0,0,1,1,0,0,16,5,0,0,6,0,0,0,0,11,0,0,30,9,0,5,0,10,3,0,0,0,104,0,0,0,0,0,4,0,0,0,10,1,0,0,0,2,0,0,0,2,4,0,0,0,0,1,0,0,5,0,0,0,2,0
"7215x3064",0,0,1,1,5,11,0,1,81,0,15,2,0,8,0,0,0,0,8,14,0,11,0,0,0,10,4,0,3,0,3,0,0,3,0,0,32,10,11,0,0,6,11,0,0,0,0,18,9,2,0,0,0,3,13,0,8,0,0,1,0,0,0,0,0,0,1,11,0,1,0,0,0,2,0,0,0,0,24,0,13,0,0,0,0,2,4,0,1,0,0,28,0,12,2,0,0,1,0,1,0,2,15,20,0,0,2,2,6,0,4,3,0,5,2,0,0,1,0,0,3,0,3,0,0,0,0,4,0,0,0,0,21,8,3,0,0,0,20,0,3,0,8,1,0,0,18,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,2,2
"7226x4662",0,2,0,0,3,0,1,0,23,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,4,10,0
"7255x5179",0,4,53,0,10,19,3,1,42,2,8,9,0,4,3,0,0,0,21,30,0,1,1,0,14,0,0,0,0,0,0,0,0,4,5,0,86,1,24,0,0,0,72,0,0,14,5,79,12,0,4,5,0,0,0,0,20,1,0,0,17,0,0,2,0,0,1,19,0,0,0,0,0,10,0,2,3,0,4,0,0,0,0,0,4,3,9,0,0,0,0,6,0,10,24,0,0,7,1,11,0,3,7,6,0,0,1,1,0,0,17,20,1,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,131,25,1,11,0,0,0,0,4,0,15,0,0,0,1,2,0,0,0,17,5,0,1,0,0,1,0,0,6,0,6,11,26,0
"7284x85",3,0,6,0,1,3,0,20,23,0,22,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,2,0,0,0,0,0,16,0,0,0,0,1,0,0,3,6,0,0,0,0,4,1,0,0,0,0,0,11,3,3,0,0,0,0,0,6,6,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,14,8,0,0,8,0,0,7,18,8,3,0,0,0,0,0,0,0,0,3,6,1,0,0,0,3,0,0,0,1,34,0,0,0,0,0,2,0,0,12,0,1,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0
"7262x476",0,4,6,5,1,3,0,0,51,0,6,7,0,0,0,0,0,0,1,6,0,0,0,0,3,2,4,0,2,1,5,0,0,0,0,0,9,0,1,0,0,0,12,0,0,0,0,0,7,0,0,1,0,0,12,6,12,0,0,0,3,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,4,0,3,0,2,0,3,29,4,0,0,0,1,1,0,1,3,2,0,8,1,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,20,118,0,0,0,0,2,66,0,16,0,0,3,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,2,0,5,5,12,0
"7252x1100",0,0,13,0,1,0,0,0,20,0,25,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,11,0,6,0,2,0,5,0,0,2,16,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,3,0,2,0,6,0,1,0,0,0,0,10,0,2,0,0,14,0,0,27,0,0,16,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,0,0,0,0,19,0,0,1,0,0,0,0,10,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1
"7302x1709",2,0,0,2,1,9,0,0,0,0,32,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,11,0,0,1,7,0,9,0,3,10,0,0,0,0,0,17,0,0,0,0,5,0,0,0,7,0,2,1,3,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,13,0,0,0,5,0,1,8,1,0,0,5,0,2,0,7,3,0,1,0,0,11,0,5,19,17,0,1,0,2,0,0,18,0,2,0,9,0,0,1,0,0,0,8,3,0,0,0,6,1,0,0,0,0,36,0,0,12,0,0,0,0,2,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,8,0,1
"7269x1825",3,0,1,0,1,0,0,0,19,3,7,0,0,0,0,0,0,3,7,6,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,6,8,0,0,4,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,2,1,0,0,0,2,0,1,0,0,0,8,0,6,1,0,3,0,0,0,0,0,10,0,4,4,7,0,0,0,0,0,0,1,16,10,3,0,0,0,0,15,0,0,0,0,1,0,1,0,3,2,0,3,3,0,0,0,0,0,0,17,2,0,0,3,0,0,4,0,0,0,29,0,0,1,0,0,0,0,1,0,1,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"7296x2824",0,7,1,4,1,5,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,2,0,0,0,6,0,0,0,12,0,1,0,0,0,0,0,29,0,0,5,0,6,10,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,6,0,2,2,0,3,0,1,20,15,0,0,1,0,10,0,16,10,0,0,3,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,5,50,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,35,6
"7406x3123",0,3,10,0,1,5,2,1,32,0,3,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,11,0,6,0,1,7,0,0,10,0,8,0,0,35,20,0,0,6,0,4,5,0,1,0,0,0,1,4,12,0,0,0,3,0,0,0,0,1,0,0,0,0,14,5,0,8,0,0,6,0,22,0,0,0,0,1,0,8,5,0,2,3,0,4,0,0,9,0,0,0,1,7,2,4,1,0,0,0,0,6,5,0,0,3,4,0,3,0,0,0,0,0,0,0,2,0,0,1,11,9,0,0,0,0,68,0,1,11,0,0,5,0,0,0,0,2,0,0,14,14,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,0
